Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
SPE4A423F0402,6/14/2023,ROLLS-ROYCE PLC,9274.98,"8509953373!BRACKET,SUPPORT",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/14/2023,10/31/2024,9/16/2024,CONT_AWD_SPE4A423F0402_9700_SPE4AX19DR003_9700,6/14/2023,SPE4A4
SPE4A423F0406,6/14/2023,ROLLS-ROYCE PLC,43429.7,8509953462!SEAL,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/14/2023,12/31/2023,11/3/2023,CONT_AWD_SPE4A423F0406_9700_SPE4AX19DR003_9700,6/14/2023,SPE4A4
SPE4A423F0410,6/14/2023,ROLLS-ROYCE PLC,0,"8509953454!BODY,FILTER",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/14/2023,6/13/2024,11/3/2023,CONT_AWD_SPE4A423F0410_9700_SPE4AX19DR003_9700,6/14/2023,SPE4A4
SPE4A423F0412,6/14/2023,ROLLS-ROYCE PLC,0,"8509953458!CONNECTOR,OVERFLOW",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/14/2023,6/13/2024,11/3/2023,CONT_AWD_SPE4A423F0412_9700_SPE4AX19DR003_9700,6/14/2023,SPE4A4
SPE4A423F0413,6/14/2023,ROLLS-ROYCE PLC,0,8509953520!COUPLING FILL DRAIN,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/14/2023,6/13/2024,11/3/2023,CONT_AWD_SPE4A423F0413_9700_SPE4AX19DR003_9700,6/14/2023,SPE4A4
SPE4A423F0415,6/14/2023,ROLLS-ROYCE PLC,0,"8509953376!RING,SEAL,HIGH PRES",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/14/2023,2/3/2025,11/3/2023,CONT_AWD_SPE4A423F0415_9700_SPE4AX19DR003_9700,6/14/2023,SPE4A4
SPE4A423F0416,6/14/2023,ROLLS-ROYCE PLC,0,"8509953304!CASE ASSEMBLY,PRESS",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/14/2023,12/5/2024,11/3/2023,CONT_AWD_SPE4A423F0416_9700_SPE4AX19DR003_9700,6/14/2023,SPE4A4
SPE4A423F0418,6/14/2023,ROLLS-ROYCE PLC,0,"8509953660!FILTER ASSEMBLY,SPE",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/14/2023,2/21/2024,11/3/2023,CONT_AWD_SPE4A423F0418_9700_SPE4AX19DR003_9700,6/14/2023,SPE4A4
SPE4A423F0436,6/20/2023,ROLLS-ROYCE PLC,100761.85,"8509963942!CLAMP ASSEMBLY,AIR",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/20/2023,10/30/2024,1/17/2024,CONT_AWD_SPE4A423F0436_9700_SPE4AX19DR003_9700,6/20/2023,SPE4A4
SPE4A423F0443,6/22/2023,ROLLS-ROYCE PLC,0,"8509969891!HOUSING ASSEMBLY,RE",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/22/2023,7/16/2024,9/6/2023,CONT_AWD_SPE4A423F0443_9700_SPE4A517DP002_9700,6/22/2023,SPE4A4
SPE4A423F0456,7/14/2023,EATON CORPORATION,49072.08,"8510012862!SEAL,AIR,AIRCRAFT G",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/14/2023,1/22/2024,1/22/2024,CONT_AWD_SPE4A423F0456_9700_SPE4A220D0013_9700,7/14/2023,SPE4A4
SPE4A423F0471,7/26/2023,ROLLS-ROYCE PLC,0,"8510037593!ROTOR,COMPRESSOR,AI",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/26/2023,8/19/2024,10/25/2023,CONT_AWD_SPE4A423F0471_9700_SPE4A517DP002_9700,7/26/2023,SPE4A4
SPE4A423P0236,2/10/2023,"QUALITY AVIATION, INC",735,"8509694422!SHIELD,HEAT,AIRCRAF",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,2/10/2023,3/3/2023,3/18/2023,CONT_AWD_SPE4A423P0236_9700_-NONE-_-NONE-,2/10/2023,SPE4A4
SPE4A523F001E,6/25/2023,RTX CORPORATION,970.15,"8509961781!BRACKET ASSEMBLY,ID",SPE4A523T250J,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/25/2023,7/9/2024,9/8/2024,CONT_AWD_SPE4A523F001E_9700_SPE4A121G0001_9700,6/25/2023,SPE4A5
SPE4A523F001F,6/21/2023,HONEYWELL INTERNATIONAL INC.,1000.2,"8509961758!DEFLECTOR,AIRFLOW",SPE4A523T230Q,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/21/2023,4/18/2024,7/27/2024,CONT_AWD_SPE4A523F001F_9700_SPE4A122G0014_9700,6/21/2023,SPE4A5
SPE4A523F003N,6/20/2023,RTX CORPORATION,27959.49,"8509964045!PLATE,COMPONENT MOU",SPE4A523Q0649,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/20/2023,5/6/2024,10/4/2024,CONT_AWD_SPE4A523F003N_9700_SPE4A121G0001_9700,6/20/2023,SPE4A5
SPE4A523F0056,10/4/2022,HONEYWELL INTERNATIONAL INC.,35489.09,"8509444047!LINER,COMBUSTION CH",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",334519 OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/4/2022,8/2/2023,10/1/2023,CONT_AWD_SPE4A523F0056_9700_SPE4AX14D9404_9700,10/4/2022,SPE4A5
SPE4A523F005V,6/21/2023,CANADIAN COMMERCIAL CORPORATION,397.86,"8509966716!COVER,SHIPPING,TACH",SPE4A523T231R,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/21/2023,1/17/2024,7/27/2023,CONT_AWD_SPE4A523F005V_9700_SPE4A121G0002_9700,6/21/2023,SPE4A5
SPE4A523F006G,6/21/2023,RTX CORPORATION,2468.84,"8509967136!NOZZLE,TURBINE,AIRC",SPE4A523T5177,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/21/2023,12/17/2024,2/11/2024,CONT_AWD_SPE4A523F006G_9700_SPE4A121G0001_9700,6/21/2023,SPE4A5
SPE4A523F013F,6/28/2023,GENERAL ELECTRIC COMPANY,8217.75,8509982425!ROLLER SIDE PRIMARY,SPE4A523T198V,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/28/2023,5/21/2025,7/6/2023,CONT_AWD_SPE4A523F013F_9700_SPE4A122G0010_9700,6/28/2023,SPE4A5
SPE4A523F015M,6/30/2023,RTX CORPORATION,138867.2,"8509987254!SEAL,METALLIC,AIRCR",SPE4A523T167Z,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,6/30/2023,8/8/2024,6/30/2023,CONT_AWD_SPE4A523F015M_9700_SPE4A121G0001_9700,6/30/2023,SPE4A5
SPE4A523F0167,10/7/2022,RTX CORPORATION,1492.8,"8509450848!SPACER,FINGER VALVE",SPE4A522T9981,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/7/2022,12/6/2022,11/23/2022,CONT_AWD_SPE4A523F0167_9700_SPE4A121G0001_9700,10/7/2022,SPE4A5
SPE4A523F017W,7/13/2023,HONEYWELL INTERNATIONAL INC.,1508,"8509992223!DEFLECTOR,AIRFLOW",,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/13/2023,12/6/2024,9/26/2024,CONT_AWD_SPE4A523F017W_9700_SPE4A122G0014_9700,7/13/2023,SPE4A5
SPE4A523F020Y,7/12/2023,CANADIAN COMMERCIAL CORPORATION,158414.4,8509999973!DUCT ASSEMBLY,SPE4A523Q0667,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/12/2023,3/8/2024,10/3/2023,CONT_AWD_SPE4A523F020Y_9700_SPE4A121G0002_9700,7/12/2023,SPE4A5
SPE4A523F0233,10/11/2022,HONEYWELL INTERNATIONAL INC.,66340.8,"8509455301!PLATE,COMPONENT MOU",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS","333612 SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING",Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/11/2022,3/6/2024,9/15/2024,CONT_AWD_SPE4A523F0233_9700_SPE4AX14D9402_9700,10/11/2022,SPE4A5
SPE4A523F023L,7/12/2023,GENERAL ELECTRIC COMPANY,7994.8,8510004634!LOCKING LUG ASSEMBL,SPE4A523T325E,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/12/2023,7/10/2024,2/21/2024,CONT_AWD_SPE4A523F023L_9700_SPE4A122G0010_9700,7/12/2023,SPE4A5
SPE4A523F024B,7/12/2023,GENERAL ELECTRIC COMPANY,8788,"8510005283!LINK,RING,COMPRESSO",SPE4A523T9930,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/12/2023,7/10/2024,7/21/2024,CONT_AWD_SPE4A523F024B_9700_SPE4A122G0010_9700,7/12/2023,SPE4A5
SPE4A523F024K,7/14/2023,GENERAL ELECTRIC COMPANY,2430.86,"8510005776!SEAL,METALLIC,AIRCR",SPE4A523T263C,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/14/2023,5/14/2025,3/26/2024,CONT_AWD_SPE4A523F024K_9700_SPE4A122G0010_9700,7/14/2023,SPE4A5
SPE4A523F0253,10/11/2022,HONEYWELL INTERNATIONAL INC.,76556.52,"8509455403!ROTOR,TURBINE,AIRCR",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",334519 OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/11/2022,4/30/2024,7/4/2024,CONT_AWD_SPE4A523F0253_9700_SPE4AX14D9404_9700,10/11/2022,SPE4A5
SPE4A523F0310,10/11/2022,HONEYWELL INTERNATIONAL INC.,12791.35,"8509455901!NOZZLE,LUBRICATING,",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",334519 OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/11/2022,4/10/2023,8/2/2023,CONT_AWD_SPE4A523F0310_9700_SPE4AX14D9404_9700,10/11/2022,SPE4A5
SPE4A523F033E,7/14/2023,HAMILTON SUNDSTRAND CORPORATION,1251.23,"8510012162!ROTOR,TURBINE,AIRCR",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/14/2023,6/17/2024,5/19/2024,CONT_AWD_SPE4A523F033E_9700_SPE4AX22D9404_9700,7/14/2023,SPE4A5
SPE4A523F041L,7/17/2023,GENERAL ELECTRIC COMPANY,38081.52,"8510014077!RING,TURBINE STATOR",SPE4A523T342W,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/17/2023,7/15/2024,3/26/2024,CONT_AWD_SPE4A523F041L_9700_SPE4A122G0010_9700,7/17/2023,SPE4A5
SPE4A523F0444,10/11/2022,GENERAL ELECTRIC COMPANY,293365.8,"8509456717!SEAL,METALLIC,AIRCR",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332510 HARDWARE MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/11/2022,8/10/2032,11/26/2023,CONT_AWD_SPE4A523F0444_9700_SPE4AX21D9413_9700,10/11/2022,SPE4A5
SPE4A523F045Q,7/23/2023,RTX CORPORATION,3121.11,"8510019156!PLATE,COMPONENT MOU",SPE4A523T400F,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/23/2023,10/12/2023,8/11/2023,CONT_AWD_SPE4A523F045Q_9700_SPE4A121G0001_9700,7/23/2023,SPE4A5
SPE4A523F0465,10/12/2022,GENERAL ELECTRIC COMPANY,56089.8,"8509458629!SEAL,METALLIC,AIRCR",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332510 HARDWARE MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/12/2022,7/6/2030,7/16/2023,CONT_AWD_SPE4A523F0465_9700_SPE4AX21D9413_9700,10/12/2022,SPE4A5
SPE4A523F0466,10/12/2022,GENERAL ELECTRIC COMPANY,97718.4,"8509458752!DAMPER,COMPRESSOR V",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332510 HARDWARE MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/12/2022,2/4/2032,5/17/2023,CONT_AWD_SPE4A523F0466_9700_SPE4AX21D9413_9700,10/12/2022,SPE4A5
SPE4A523F0467,10/12/2022,GENERAL ELECTRIC COMPANY,124464.6,"8509458755!DAMPER,COMPRESSOR V",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332510 HARDWARE MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/12/2022,9/17/2029,4/28/2024,CONT_AWD_SPE4A523F0467_9700_SPE4AX21D9413_9700,10/12/2022,SPE4A5
SPE4A523F0468,10/12/2022,GENERAL ELECTRIC COMPANY,187995.6,"8509458756!DAMPER,COMPRESSOR V",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",332510 HARDWARE MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/12/2022,5/10/2031,3/24/2024,CONT_AWD_SPE4A523F0468_9700_SPE4AX21D9413_9700,10/12/2022,SPE4A5
SPE4A523F047T,7/20/2023,RTX CORPORATION,581.12,"8510021114!RETAINER,DIFFUSER,T",SPE4A523T327H,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/20/2023,2/5/2024,1/18/2024,CONT_AWD_SPE4A523F047T_9700_SPE4A121G0001_9700,7/20/2023,SPE4A5
SPE4A523F0494,12/30/2022,HONEYWELL INTERNATIONAL INC.,1179083.52,"8509460694!BLADE,COMPRESSOR,AI",SPE4A522Q0233,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,12/30/2022,4/17/2027,10/18/2024,CONT_AWD_SPE4A523F0494_9700_SPE4A122G0015_9700,12/30/2022,SPE4A5
SPE4A523F0507,10/20/2022,GENERAL ELECTRIC COMPANY,128275.7,"8509462430!VANE,COMPRESSOR,AIR",SPE4A622T11CK,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336411 AIRCRAFT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/20/2022,1/26/2026,3/31/2025,CONT_AWD_SPE4A523F0507_9700_SPE4A122G0010_9700,10/20/2022,SPE4A5
SPE4A523F050D,7/27/2023,CFM INTERNATIONAL INC,92958.8,8510024498!BOSS,SPE4A523T282F,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/27/2023,10/25/2023,7/26/2024,CONT_AWD_SPE4A523F050D_9700_SPE4A120G0002_9700,7/27/2023,SPE4A5
SPE4A523F0535,10/14/2022,PARKER-HANNIFIN CORPORATION,4144.9,"8509465159!CAP,REGULATOR VALVE",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",333912 AIR AND GAS COMPRESSOR MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,10/14/2022,12/4/2023,2/18/2025,CONT_AWD_SPE4A523F0535_9700_SPE4A520DR003_9700,10/14/2022,SPE4A5
SPE4A523F053A,7/25/2023,CANADIAN COMMERCIAL CORPORATION,68382,"8510030707!SHROUD,POWER TURBIN",SPE4A523Q0733,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/25/2023,6/19/2024,7/26/2024,CONT_AWD_SPE4A523F053A_9700_SPE4A121G0002_9700,7/25/2023,SPE4A5
SPE4A523F053B,7/24/2023,CANADIAN COMMERCIAL CORPORATION,1227.96,8510030795!PLUS-BRG OIL TRANSFER,SPE4A523T407D,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,7/24/2023,2/20/2024,7/26/2024,CONT_AWD_SPE4A523F053B_9700_SPE4A121G0002_9700,7/24/2023,SPE4A5
